name,majority.protein.x,uniprot.x,species.x,gene.x,uniprot.y,majority.protein.y,species.y,gene.y,CoV.D1.1,CoV.D1.2,CoV.D1.3,CoV.D2.1,CoV.D2.2,CoV.D2.3,Mock1,Mock2,Mock3,ZV1,ZV2,ZV3,DV1,DV2,DV3,FlaviC1,FlaviC2,FlaviC3,rhinovirus,rhino.ctrl,V.Day1.1,V.Day1.2,V.Day1.3,V.Day2.1,V.Day2.2,V.Day2.3,V.Mock1,V.Mock2,V.Mock3,huhcov.d1.enrich.1,huhcov.d1.enrich.2,huhcov.d1.enrich.3,huhcov.d2.enrich.1,huhcov.d2.enrich.2,huhcov.d2.enrich.3,zika.enrich.1,zika.enrich.2,zika.enrich.3,deng.enrich.1,deng.enrich.2,deng.enrich.3,rv.enrich.1,huhcov.d2.enrich.mean,huhcov.d1.enrich.mean,zika.enrich.mean,deng.enrich.mean,vero.d1.enrich.1,vero.d1.enrich.2,vero.d1.enrich.3,vero.d2.enrich.1,vero.d2.enrich.2,vero.d2.enrich.3,vero.d2.enrich.mean,vero.d1.enrich.mean,huh_d2,huh_d1,vero_d2,vero_d1,zika,deng,human_d1d2,monkey_d1d2,sars_sig,huhd1_expanded,huhd2_expanded,verod1_expanded,verod2_expanded,huh_expanded,vero_expanded,sars_expanded,zika_expanded,deng_expanded,rv_expanded,mito,rapms,PPI,vero_crispr_z,vero_crispr_fdr
LARP1,sp|Q6PKG0|LARP1_HUMAN,LARP1_HUMAN,HUMAN,LARP1 KIAA0731 LARP,A0A0D9REI2_CHLSB,tr|A0A0D9REI2|A0A0D9REI2_CHLSB,CHLSB,LARP1,18.21114684,15.21276198,20.48797346,18.37568432,19.15429895,20.30284862,14.76566993,14.80371103,14.66017445,18.9567675,18.24813142,18.77600243,21.15980237,20.85148066,21.38811191,14.23825572,14.9255619,20.31981322,21.83961286,18.35938925,13.72109919,17.78244798,17.97645225,15.12734954,17.61898765,17.14200731,13.49161396,14.06153996,12.08002911,3.467961702,0.4695768412,5.744788324,3.632499182,4.411113819,5.559663488,2.462223886,1.753587802,2.281458818,4.665258755,4.356937044,4.893568295,3.480223606,4.534425496,3.227442289,2.165756835,4.638588031,0.5100381809,4.571386977,4.76539124,1.916288533,4.407926639,3.930946302,3.418387158,3.282272132,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0.196715307,0.999999945
LARP4,sp|Q71RC2|LARP4_HUMAN,LARP4_HUMAN,HUMAN,LARP4 PP13296,A0A0D9R0Y0_CHLSB,tr|A0A0D9R0Y0|A0A0D9R0Y0_CHLSB,CHLSB,LARP4,12.68925523,14.37349985,20.68183204,13.62146027,19.55012674,19.73714169,13.33140138,13.68362278,14.21627666,20.28217896,20.11667393,20.30841458,20.61916681,20.29949871,20.3722019,13.98860236,15.0773287,13.51025035,20.40228763,15.6368218,11.91123416,11.86878398,14.31748328,11.03292584,15.68181489,13.57127862,11.92413728,10.09817509,13.29891438,-1.054511708,0.6297329092,6.938065106,-0.1223066662,5.806359805,5.993374755,6.090118496,5.924613463,6.116354115,6.427106339,6.107438242,6.180141436,4.765465827,3.892475965,2.171095436,6.043695358,6.238228672,0.1374919079,0.09504173015,2.543741028,-0.7408164126,3.908072642,1.797536369,1.654930866,0.9254248885,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.192312738,0.999999945
LARP4B,sp|Q92615|LAR4B_HUMAN,LAR4B_HUMAN,HUMAN,LARP4B KIAA0217 LARP5,A0A0D9RNQ9_CHLSB,tr|A0A0D9RNQ9|A0A0D9RNQ9_CHLSB,CHLSB,LARP4B,14.4297995,16.04400283,13.80070851,15.79525748,15.79588779,15.94919337,14.45635417,14.50774446,13.73183885,19.56448818,19.1264625,19.27730556,18.75675176,18.80675099,19.00804557,15.43806746,14.38742655,14.02781025,15.47104265,13.5943535,10.67811559,15.28828934,16.32602564,15.06398485,15.82515755,14.93778759,12.29206985,12.87519044,12.10102007,0.1978203377,1.81202367,-0.4312706554,1.563278323,1.56390863,1.717214213,4.946720093,4.508694414,4.65953748,4.138983677,4.188982905,4.39027749,1.876689151,1.614800389,0.5261911175,4.704983996,4.239414691,-1.744644535,2.865529222,3.903265518,2.641224727,3.402397434,2.515027468,2.85288321,1.674716735,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,-0.479684349,0.999999945
LARP7,NA,NA,NA,NA,A0A0D9QUY7_CHLSB,tr|A0A0D9QUY7|A0A0D9QUY7_CHLSB,CHLSB,LARP7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.87361797,9.803573588,12.66273512,11.51309457,10.47939819,9.354944736,11.87033121,12.0148882,12.19127194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1518791496,-2.221923529,0.6372380079,-0.5124025433,-1.546098926,-2.670552381,-1.576351283,-0.5788548901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,TRUE,-0.427440959,0.999999945
LARS1,sp|Q9P2J5|SYLC_HUMAN,SYLC_HUMAN,HUMAN,LARS1 KIAA1352 LARS,A0A0D9RIN4_CHLSB,tr|A0A0D9RIN4|A0A0D9RIN4_CHLSB,CHLSB,LARS1,16.07604994,15.92647567,15.31339993,13.81641731,17.09015802,14.56836404,13.12191238,14.80287524,14.1328145,14.44364558,15.89396508,15.3828604,15.30527802,16.47051174,16.00470327,12.65136018,13.74549421,14.76287251,13.69933183,13.33257701,11.60567357,10.83033778,9.636686092,14.05154884,14.76880462,10.01554072,11.0868816,13.27653948,13.53404347,2.056849232,1.907274956,1.294199219,-0.2027834011,3.070957315,0.5491633257,0.7237366086,2.174056112,1.662951437,1.585369056,2.75060277,2.284794307,0.3667548195,1.139112413,1.752774469,1.520248053,2.206922045,-1.02681461,-1.802150405,-2.995802089,1.419060657,2.136316435,-2.616947462,0.312809877,-1.941589035,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.062478637,0.999999945
LARS2,sp|Q15031|SYLM_HUMAN,SYLM_HUMAN,HUMAN,LARS2 KIAA0028,NA,NA,NA,NA,14.86814416,15.84391227,15.73869924,15.23417566,14.41927485,13.8002264,19.06165597,20.49648323,18.74004424,21.32152078,21.95375881,20.93156857,14.29557048,16.67672844,18.18199661,22.72067179,22.48414238,22.96808949,14.51974678,13.49219959,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.564583655,-3.588815539,-3.694028575,-4.198552149,-5.013452967,-5.632501412,-1.402780435,-0.7705424088,-1.792732648,-8.428730739,-6.047572779,-4.542304607,1.027547182,-4.948168843,-3.949142589,-1.322018498,-6.339536041,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-1.694953543,0.054796463
LASP1,sp|Q14847|LASP1_HUMAN,LASP1_HUMAN,HUMAN,LASP1 MLN50,A0A0D9S3E5_CHLSB,tr|A0A0D9S3E5|A0A0D9S3E5_CHLSB,CHLSB,LASP1,20.00716965,19.97477307,20.23759744,19.57442722,19.39790856,20.0593339,18.66236936,18.69169582,19.24940516,19.34025869,18.743204,20.18119594,19.15634976,18.72839886,19.01451636,17.4918531,17.16653579,17.33463992,19.14457361,19.27013561,18.00366065,17.74596313,19.04155756,18.34169255,17.86665109,18.18233615,14.91830423,12.71411661,12.38674876,1.13934621,1.106949624,1.369773995,0.7066037795,0.5300851133,1.191510453,2.009249092,1.412194397,2.85018634,1.825340161,1.39738926,1.683506752,-0.1255619985,0.8093997821,1.20535661,2.090543276,1.635412058,4.663937446,4.406239928,5.701834359,5.001969348,4.526927893,4.842612954,4.790503398,4.924003911,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,-1.112267668,0.802222341
LBR,sp|Q14739|LBR_HUMAN,LBR_HUMAN,HUMAN,LBR,NA,NA,NA,NA,14.88603198,14.0908114,14.41552255,18.54457208,14.04643165,14.58189716,14.81843136,14.3059543,15.35466518,15.765567,13.47206574,13.85029495,14.43848863,14.75992024,16.18322583,15.1748875,13.04617166,13.78998863,14.18867809,15.1222202,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05968170249,-0.7355388772,-0.4108277246,3.718221803,-0.7799186246,-0.2444531123,1.761884402,-0.5316168555,-0.1533876454,0.434806034,0.7562376445,2.179543234,-0.9335421075,0.8979500221,-0.3622282998,0.3589599671,1.123528971,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.066185003,0.999999945
LDB3,sp|O75112|LDB3_HUMAN,LDB3_HUMAN,HUMAN,LDB3 KIAA0613 ZASP,NA,NA,NA,NA,14.6881153,15.62735798,15.24043301,14.65854773,14.56897386,15.33453804,14.75834672,19.85276113,13.52749718,15.49020938,14.48287505,15.76021408,13.47457395,14.61677605,13.54181129,18.50393441,14.95791263,14.04909656,14.58017628,13.69478267,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.358086379,-0.4188436923,-0.805768659,-1.387653944,-1.477227814,-0.7116636309,-0.3467718167,-1.35410615,-0.07676711695,-2.362407245,-1.220205152,-2.295169906,0.8853936115,-1.192181796,-0.8608995767,-0.5925483612,-1.959260768,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.135887252,0.557890536
LDHA,sp|P00338|LDHA_HUMAN,LDHA_HUMAN,HUMAN,LDHA PIG19,NA,NA,NA,NA,26.16484311,22.61337762,23.28827582,25.07009637,24.56197404,25.48815126,20.84613309,21.9100571,21.90529004,23.69636056,23.20123014,23.19796534,23.76314184,23.78885292,23.81860636,22.29633708,22.24594607,22.02924678,24.24553994,23.62889759,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.611016363,1.059550875,1.734449077,3.516269626,3.008147296,3.934324514,1.505850583,1.010720161,1.007455364,1.572631862,1.598342945,1.628096383,0.6166423473,3.486247145,2.468338772,1.174675369,1.599690396,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.351321373,0.999999945
LDHB,sp|P07195|LDHB_HUMAN,LDHB_HUMAN,HUMAN,LDHB,NA,NA,NA,NA,21.00983682,17.22637879,14.68084063,14.69409361,13.99218976,13.97108933,16.63211482,14.51467772,14.3007603,14.60115717,14.72831114,15.81613045,15.43012582,15.29308633,14.33740565,13.28710512,12.86299219,15.01868048,22.53214757,21.70813583,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.860652536,2.077194511,-0.4683436477,-0.4550906714,-1.156994518,-1.178094952,0.8782312429,1.005385214,2.093204523,1.707199886,1.570160399,0.6144797216,0.8240117443,-0.9300600471,2.489834466,1.325606993,1.297280002,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,-1.185147451,0.539026871
LDHC,sp|P07864|LDHC_HUMAN,LDHC_HUMAN,HUMAN,LDHC LDH3 LDHX,NA,NA,NA,NA,26.08099054,15.49740599,15.63481498,15.59964177,14.96227227,15.13650225,12.63073398,15.19551092,13.36690117,14.35306514,13.32044922,15.54801853,14.78109547,15.05335686,14.74431403,19.21515851,14.78386788,13.92053486,16.87425542,13.33442198,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.34994185,1.766357303,1.90376629,1.868593086,1.231223586,1.405453563,-1.620121941,-2.652737868,-0.4251685504,-1.192091609,-0.919830219,-1.228873056,3.539833443,1.501756745,5.340021814,-1.566009453,-1.113598295,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.339301097,0.999999945
LETM1,sp|O95202|LETM1_HUMAN,LETM1_HUMAN,HUMAN,LETM1,A0A0D9RSZ9_CHLSB,tr|A0A0D9RSZ9|A0A0D9RSZ9_CHLSB,CHLSB,LETM1,14.31225789,14.49204724,15.78742013,14.73151695,13.57236835,10.9716154,15.30831767,12.73617164,13.43386131,20.37729527,21.77739981,21.29949871,16.05670121,16.9184673,17.39280374,23.11784725,22.50003853,22.63327287,14.17037868,13.51484576,11.31040392,12.106128,11.60136131,12.1589252,12.7421831,9.585974326,12.1659745,13.56731956,11.71452771,0.4861410133,0.6659303656,1.961303258,0.9054000778,-0.2537485274,-2.854501474,-2.373090942,-0.9729864064,-1.450887504,-6.693685002,-5.831918916,-5.357582475,0.6555329211,-0.7342833079,1.037791546,-1.598988284,-5.961062131,-1.172203336,-0.3764792603,-0.8812459443,-0.3236820528,0.2595758434,-2.89663293,-0.9869130466,-0.8099761803,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.376581454,0.308960663
LGALS1,NA,NA,NA,NA,A0A0D9R4M2_CHLSB,tr|A0A0D9R4M2|A0A0D9R4M2_CHLSB,CHLSB,LGALS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25087149,14.93106065,16.35607364,15.11634396,15.20731943,16.74162498,11.95449609,10.94407952,10.70588998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04938295878,3.729572122,5.154585111,3.914855432,4.005830897,5.540136454,4.486940928,2.977846731,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,0.095446318,0.946515906
LGALS3,sp|P17931|LEG3_HUMAN,LEG3_HUMAN,HUMAN,LGALS3 MAC2,A0A0D9RQ93_CHLSB,tr|A0A0D9RQ93|A0A0D9RQ93_CHLSB,CHLSB,LGALS3,18.49462905,17.20304206,19.40762876,19.76020015,20.27298509,20.8530049,15.90761495,17.10840194,18.19532414,20.20669484,19.39974522,19.67894738,20.01808062,19.45386542,19.78676098,17.25164883,14.58213431,13.5925053,20.84314511,19.42039203,10.75642008,16.45084073,16.36254317,16.51440586,17.14170803,17.33105688,11.8381461,12.74540624,15.5348196,1.424182041,0.1325950449,2.337181747,2.68975314,3.202538083,3.782557889,5.064598696,4.257649069,4.536851228,4.875984469,4.311769271,4.644664831,1.422753081,3.224949704,1.297986278,4.619699664,4.61080619,-2.616370567,3.078050081,2.989752525,3.14161521,3.768917378,3.958266236,3.622932942,1.150477347,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,-0.696743541,0.924102013
LGALS7,sp|P47929|LEG7_HUMAN,LEG7_HUMAN,HUMAN,LGALS7 PIG1; LGALS7B,NA,NA,NA,NA,12.96768016,14.52843802,14.96845882,14.81793142,15.29129821,14.88408893,14.63909348,12.04042864,13.69762076,17.09465504,15.27595392,15.14297592,18.3989524,23.24304262,13.64217614,15.56895998,16.52461823,17.02853203,15.03451871,14.23974892,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4913674671,1.069390389,1.509411192,1.358883796,1.832250587,1.425041302,0.7206182967,-1.098082829,-1.231060827,2.024915653,6.869005874,-2.731860604,0.7947697839,1.538725228,0.6958113711,-0.5361751198,2.054020307,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA
LIAS,sp|O43766|LIAS_HUMAN,LIAS_HUMAN,HUMAN,LIAS LAS HUSSY-01,NA,NA,NA,NA,14.70123224,15.92447953,16.33505881,16.91461871,16.04746477,16.50286287,12.1899246,13.48802743,13.63267944,15.91512095,15.08484804,15.83861989,13.91537235,13.9347754,14.49240349,18.34329851,20.76101225,18.43167715,12.83506848,13.50728743,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.597688418,2.820935709,3.23151499,3.811074886,2.943920949,3.39931905,-3.263541681,-4.093814596,-3.340042744,-5.263290281,-5.243887238,-4.686259142,-0.6722189549,3.384771628,2.550046372,-3.565799674,-5.064478887,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.977931626,0.925473223
LIG3,sp|P49916|DNLI3_HUMAN,DNLI3_HUMAN,HUMAN,LIG3,A0A0D9R1X9_CHLSB,tr|A0A0D9R1X9|A0A0D9R1X9_CHLSB,CHLSB,LIG3,16.8410544,15.09961975,14.67063825,13.9140405,13.23119062,16.13494072,13.76915498,14.65121991,14.24863901,14.54702046,15.57703992,14.53881757,19.84937456,20.04353466,20.13470707,14.84710596,15.26206557,14.5300685,12.90446636,13.48252556,12.27048705,9.097547166,11.92661937,11.60568532,13.21082352,10.11961029,11.38635011,11.5539872,12.38852382,2.618049765,0.8766151179,0.4476336159,-0.3089641325,-0.9918140089,1.911936092,-0.3327262186,0.6972932404,-0.3409291044,4.96962788,5.163787983,5.254960391,-0.5780592026,0.203719317,1.3140995,0.007879305816,5.129458752,0.4942000044,-2.678739877,0.1503323281,-0.1706017213,1.434536475,-1.65667675,-0.1309139985,-0.6780691816,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,-0.193675959,0.999999945
LIMS1,NA,NA,NA,NA,A0A0D9RWT0_CHLSB,tr|A0A0D9RWT0|A0A0D9RWT0_CHLSB,CHLSB,LIMS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.26578807,10.71657075,9.684567334,11.82569134,10.0197274,11.18264704,11.67609638,12.47190595,11.35831248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.569650203,-1.118867528,-2.150870939,-0.009746932466,-1.815710877,-0.6527912366,-0.8260830153,-1.613129557,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,-0.319504481,0.999999945
LIN28B,sp|Q6ZN17|LN28B_HUMAN,LN28B_HUMAN,HUMAN,LIN28B CSDD2,NA,NA,NA,NA,22.64240255,18.80091885,22.960067,23.50748593,24.74473408,23.76678527,15.09357336,12.91568674,13.29253648,23.5919496,23.36319153,23.86523562,24.67626788,24.12825429,23.98085082,14.30929303,13.8583029,15.30226021,15.836149,13.85272627,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.875137022,5.033653327,9.192801473,9.740220404,10.97746855,9.999519741,9.101997556,8.87323948,9.375283573,10.18631583,9.638302244,9.490898769,1.983422736,10.23906957,7.700530607,9.116840203,9.771838949,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-0.427555344,0.999999945
LMAN2,sp|Q12907|LMAN2_HUMAN,LMAN2_HUMAN,HUMAN,LMAN2 C5orf8,A0A0D9R925_CHLSB,tr|A0A0D9R925|A0A0D9R925_CHLSB,CHLSB,LMAN2,13.61006857,15.77189099,15.8381452,17.61511233,16.07047738,16.75394794,13.4023794,14.57065294,13.35408483,14.5158688,16.12209028,14.60229958,14.40556216,15.16867854,13.83643096,14.76694381,13.4295452,12.62967367,13.63842389,13.03514252,11.0590793,10.72860081,11.07694917,11.2848241,9.900797407,12.3712049,12.29688236,14.40322531,11.72466262,-0.1656371517,1.996185271,2.062439477,3.839406603,2.294771657,2.978242219,0.9071479083,2.513369382,0.9935786861,0.7968412684,1.559957643,0.2277100626,0.6032813696,3.037473493,1.297662532,1.471365325,0.8615029913,-1.74917747,-2.079655956,-1.731307593,-1.523432666,-2.90745936,-0.4370518694,-1.622647965,-1.853380339,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.893410621,0.522213911
LMCD1,NA,NA,NA,NA,A0A0D9REJ8_CHLSB,tr|A0A0D9REJ8|A0A0D9REJ8_CHLSB,CHLSB,LMCD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.37574506,12.50729912,11.4208077,10.75279062,8.799861257,13.480664,12.16156249,11.98382768,12.6229284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8803611324,0.2511929352,-0.8352984867,-1.503315565,-3.456244932,1.224557809,-1.245000896,-0.4881555613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,0.089167067,0.999999945
LMNA,sp|P02545|LMNA_HUMAN,LMNA_HUMAN,HUMAN,LMNA LMN1,A0A0D9S4Z6_CHLSB,tr|A0A0D9S4Z6|A0A0D9S4Z6_CHLSB,CHLSB,LMNA,14.98361713,18.39928627,13.51674449,18.1807833,15.74518097,14.88822002,13.26679157,13.69739528,13.75302756,15.5331541,15.26748182,15.29806699,15.16350369,22.17876696,15.25155195,15.54454286,13.53457481,14.06157432,19.21451834,17.31433541,16.19541066,16.39957834,16.63168864,14.87195335,16.30012015,15.10750317,11.52235056,16.30615072,15.05879506,1.411212332,4.826881467,-0.05566031613,4.608378501,2.172776171,1.315815222,1.152923434,0.8872511528,0.9178363306,0.7832730312,7.798536295,0.8713212842,1.900182933,2.698989964,2.060811161,0.9860036392,3.151043537,1.899645213,2.103812898,2.335923195,0.5761879073,2.004354704,0.8117377215,1.130760111,2.113127102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1.780762842,0.052910306
LMNB1,sp|P20700|LMNB1_HUMAN,LMNB1_HUMAN,HUMAN,LMNB1 LMN2 LMNB,NA,NA,NA,NA,14.89001874,14.53994823,17.66149977,18.80983092,14.96341751,15.16125156,14.31037489,13.3912308,15.07951249,14.98543344,14.11787414,14.05945535,14.684522,15.67921864,15.94932773,13.99633062,15.26797628,13.46673342,14.41701542,13.92921222,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6296460135,0.279575505,3.40112705,4.549458195,0.7030447882,0.9008788389,0.7417533359,-0.1258059653,-0.1842247541,0.4408418978,1.435538536,1.705647622,0.4878032045,2.051127274,1.436782856,0.1439075389,1.194009352,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.567296838,0.999999945
LONP1,sp|P36776|LONM_HUMAN,LONM_HUMAN,HUMAN,LONP1 PRSS15,A0A0D9RC15_CHLSB,tr|A0A0D9RC15|A0A0D9RC15_CHLSB,CHLSB,LONP1,13.92172436,14.34454453,19.20356786,17.97611657,16.93939556,18.708801,19.62823904,20.49716575,20.02539914,22.91195953,23.44569083,22.38057521,18.50587357,18.05626726,20.06723477,24.12226244,23.64921758,24.23834117,15.89850741,14.33882711,11.78348076,10.94520902,13.94699763,15.90588054,14.5747709,11.6638269,12.55624232,14.33435767,12.05703175,-6.128543619,-5.705723448,-0.846700114,-2.074151409,-3.110872416,-1.341466978,-1.091314204,-0.5575828999,-1.622698521,-5.497400163,-5.947006472,-3.936038963,1.559680301,-2.175496934,-4.22698906,-1.090531875,-5.126815199,-1.199063153,-2.037334898,0.9644537134,2.923336629,1.592226983,-1.31871701,1.065615534,-0.7573147791,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,-1.295327676,0.39648001
LONRF1,NA,NA,NA,NA,A0A0D9RWA0_CHLSB,tr|A0A0D9RWA0|A0A0D9RWA0_CHLSB,CHLSB,LONRF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.37674918,11.34820117,8.580265985,10.89209011,14.41626974,11.49274623,12.08997447,11.6246137,13.13185792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09460047929,-0.9339475341,-3.701882716,-1.39005859,2.134121044,-0.7894024734,-0.01511333981,-1.513743257,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,0.1337161,0.999999945
